;--- Eb
;; Eab~-u_1
musotaEobad     Nall    enslaved
;
;; EabAdAn_1
EabAdAn N0      Abadan
;; yaEobud_1
yaEobud Nprop   Yabud
;
;--- Ebr
;; Eabora_1
Eabora  FW-Wa   across;over;via;be means of        [[Eabora/PREP]]
Eabora  FW-Wa-a across;over;via;be means of        [[Eabora/PREP]]
;; Eabar-u_1
Eabar   PV      cross;traverse
Eobur   IV      cross;traverse
;; Eab~ar_1
Eab~ar  PV      express
Eab~ir  IV_yu   express
;; AiEotabar_1
AiEotabar       PV      consider;regard
Eotabir IV      consider;regard
AuEotubir       PV_Pass be considered;be regarded
Eotabar IV_Pass_yu      be considered;be regarded
;; AisotaEobar_1
AisotaEobar     PV      weep
sotaEobir       IV      weep
;; Eabor_1
Eabor   N       crossing
;; Eubuwr_1
Eubuwr  N       crossing
;; Eabiyr_1
Eabiyr  Nprop   Abeer;Abir
;; Eabiyr_2
Eabiyr  N       fragrance
;; Eaborap_1
Eabor   Napdu   tear
Eabar   NAt     tears
;; Eiborap_1
Eibor   Napdu   admonition;lesson
Eibar   N       admonitions;lessons
;; Eiboriy~_1
Eiboriy~        Nall    Hebrew     [[Eiboriy~/NOUN]]
Eiboriy~        Nall    Hebrew     [[Eiboriy~/ADJ]]
;; EibArap_1
EibAr   NapAt   expression
;; EiborAniy~_1
EiborAniy~      Nall    Hebrew     [[EiborAniy~/NOUN]]
EiborAniy~      Nall    Hebrew     [[EiborAniy~/ADJ]]
;; Eab~Ar_1
Eab~Ar  N0      Abbar
;; maEobar_1
maEobar Ndu     crossing point;juncture
maEAbir Ndip    crossing points;junctures
;; miEobarap_1
miEobar Napdu   ferry boat
;; taEobiyr_1
taEobiyr        N/At    expression
taEAbiyr        Ndip    expressions
;; taEobiyriy~_1
taEobiyriy~     N-ap    expressive;expressionist     [[taEobiyriy~/ADJ]]
;; AiEotibAr_1
AiEotibAr       NduAt   consideration;regard
;; AiEotibAriy~_1
AiEotibAriy~    Nall    consideration;regard     [[AiEotibAriy~/ADJ]]
;; EAbir_1
EAbir   Nall    passing by;traversing     [[EAbir/ADJ]]
;; EAbir_2
EAbir   N-ap    fleeting;transient     [[EAbir/ADJ]]
;; EAbiriy~ap_1
EAbiriy~        Nap     fleetingness;transience     [[EAbiriy~/NOUN]]
;; muEab~ir_1
muEab~ir        Nall    expressing     [[muEab~ir/ADJ]]
;; muEab~ar_1
muEab~ar        N-ap    expressed     [[muEab~ar/ADJ]]
;; muEotabir_1
muEotabir       NF      considering;regarding     [[muEotabir/ADV]]
;; muEotabar_1
muEotabar       N-ap    considered;regarded;considerable     [[muEotabar/ADJ]]
;
;--- Ebrn
;; Eaboran_1
Eaboran PV-n    Hebraize
Eaborin IV-n_yu Hebraize
;; Eaboranap_1
Eaboran Nap     Hebraization
;
;--- Ebs
;; Eabas-i_1
Eabas   PV      frown;scowl
Eobis   IV      frown;scowl
;; Eab~as_1
Eab~as  PV      frown;scowl
Eab~is  IV_yu   frown;scowl
;; Eabos_1
Eabos   N       frowning;scowling
;; Eubuws_1
Eubuws  N       frowning;sternness
;; Eubuwsap_1
Eubuws  NapAt   frown;scowl
;; Eab~As_1
Eab~As  N0      Abbas
;; Eab~Asiy~_1
Eab~Asiy~       N0      Abbasi
;; Eab~Asiy~_2
Eab~Asiy~       Nall    Abbasid     [[Eab~Asiy~/NOUN]]
Eab~Asiy~       Nall    Abbasid     [[Eab~Asiy~/ADJ]]
;; taEobiys_1
taEobiys        N/At    frown
;; EAbis_1
EAbis   Nall    frowning;stern;austere     [[EAbis/ADJ]]
;
;--- EbT
;; EabaT-i_1
EabaT   PV      die prematurely
EobiT   IV      die prematurely
;; AiEotabaT_1
AiEotabaT       PV      die prematurely
EotabiT IV      die prematurely
;; EaboT_1
EaboT   N       dying prematurely
;; EaboTap_1
EaboT   Nap     premature death
;; EabiyT_1
EabiyT  N/ap    fool     [[EabiyT/ADJ]]
EubaTA' N0_Nh   fools
EubaTAW Nh      fools
EubaTA} Nhy     fools
;; EabiyT_2
EabiyT  N/ap    prematurely dead;fresh     [[EabiyT/ADJ]]
EibAT   N       prematurely dead;fresh
EubuT   N       prematurely dead;fresh
;; AiEotibAT_1
AiEotibAT       N/At    premature death
;; AiEotibATAF_1
AiEotibAT       NF      arbitrarily;fortuitously;unjustly     [[AiEotibAT/ADV]]
;; AiEotibATiy~_1
AiEotibATiy~    Nall    arbitrary;fortuitous;inquisitorial     [[AiEotibATiy~/ADJ]]
;; AiEotibATiy~AF_1
